EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
0,SAINT,HIGGS,0.0,3,IB,0.7894217681884765,0.7644634246826172
0,SAINT,HIGGS,0.001,3,IB,0.7893077087402344,0.8657557678222656
0,SAINT,HIGGS,0.005,3,IB,0.7896604919433594,0.9513485717773438
0,SAINT,HIGGS,0.01,3,IB,0.7893636322021484,0.9750032043457031
0,SAINT,HIGGS,0.02,3,IB,0.7888140869140625,0.9739356994628906
0,SAINT,HIGGS,0.03,3,IB,0.7890018463134766,0.9841690063476562
0,SAINT,HIGGS,0.04,3,IB,0.7885267639160156,0.991788558959961
0,SAINT,HIGGS,0.05,3,IB,0.7883995056152344,0.9998220062255859
0,TabNet,HIGGS,0.0,3,IB,0.7758968181818182,0.8771010709019267
0,TabNet,HIGGS,0.0001,3,IB,0.7693009090909091,0.8575898663185632
0,TabNet,HIGGS,0.0005,3,IB,0.7694322727272728,0.9184876834191505
0,TabNet,HIGGS,0.001,3,IB,0.7673845454545455,0.937007759808543
0,TabNet,HIGGS,0.002,3,IB,0.7734609090909091,0.9717852394420673
0,TabNet,HIGGS,0.004,3,IB,0.7710227272727272,0.968951096284478
0,TabNet,HIGGS,0.006,3,IB,0.7719259090909091,0.9909328691952523
0,TabNet,HIGGS,0.008,3,IB,0.7737045454545455,0.9989769623129547
0,TabNet,HIGGS,0.01,3,IB,0.7700977272727273,0.9997466579640777
0,FTT,HIGGS,0.0,3,IB,0.7820754545454546,0.8987540793386032
0,FTT,HIGGS,1e-05,3,IB,0.7814740909090909,0.9036865134044044
0,FTT,HIGGS,5e-05,3,IB,0.7819413636363637,0.8981690719655764
0,FTT,HIGGS,0.0001,3,IB,0.78227,0.9329765271835038
0,FTT,HIGGS,0.0005,3,IB,0.7821013636363636,0.9319970024415597
0,FTT,HIGGS,0.001,3,IB,0.7824436363636363,0.943858631276138
0,FTT,HIGGS,0.005,3,IB,0.7822927272727273,0.9921754055164744
0,FTT,HIGGS,0.01,3,IB,0.78209,0.9998897672057437
1,SAINT,HIGGS,0.0,3,IB,0.7899331665039062,0.7727995300292969
1,SAINT,HIGGS,0.001,3,IB,0.7891790771484375,0.8552846527099609
1,SAINT,HIGGS,0.005,3,IB,0.7899231719970703,0.9413957214355468
1,SAINT,HIGGS,0.01,3,IB,0.7890013122558593,0.9316720581054687
1,SAINT,HIGGS,0.02,3,IB,0.7889141082763672,0.9672105407714844
1,SAINT,HIGGS,0.03,3,IB,0.7891468048095703,0.979407730102539
1,SAINT,HIGGS,0.04,3,IB,0.7883604431152343,0.995501708984375
1,SAINT,HIGGS,0.05,3,IB,0.7878340148925781,0.9994014739990235
1,TabNet,HIGGS,0.0,3,IB,0.773395909090909,0.8682988855851282
1,TabNet,HIGGS,0.0001,3,IB,0.7724322727272728,0.927971571542534
1,TabNet,HIGGS,0.0005,3,IB,0.7746181818181819,0.9192303043488771
1,TabNet,HIGGS,0.001,3,IB,0.7701972727272727,0.9250455677230642
1,TabNet,HIGGS,0.002,3,IB,0.7668427272727273,0.9556119612251311
1,TabNet,HIGGS,0.004,3,IB,0.7723045454545454,0.9917402760654628
1,TabNet,HIGGS,0.006,3,IB,0.7681604545454546,0.9988792999250611
1,TabNet,HIGGS,0.008,3,IB,0.7633686363636364,0.9941315541373559
1,TabNet,HIGGS,0.01,3,IB,0.7671077272727272,0.9990059709430222
2,SAINT,HIGGS,0.0,3,IB,0.7898126983642578,0.7602059173583985
2,SAINT,HIGGS,0.001,3,IB,0.79005859375,0.8755906677246094
2,SAINT,HIGGS,0.005,3,IB,0.789746322631836,0.9403987884521484
2,SAINT,HIGGS,0.01,3,IB,0.7900495910644532,0.9753919219970704
2,SAINT,HIGGS,0.02,3,IB,0.7898358917236328,0.9621176147460937
2,SAINT,HIGGS,0.03,3,IB,0.7890322875976562,0.9949137878417968
2,SAINT,HIGGS,0.04,3,IB,0.789486312866211,0.9851408386230469
2,SAINT,HIGGS,0.05,3,IB,0.7893717956542968,0.991566162109375
3,SAINT,HIGGS,0.0,3,IB,0.7895304870605468,0.7714380645751953
3,SAINT,HIGGS,0.001,3,IB,0.7895458984375,0.8390049743652344
3,SAINT,HIGGS,0.005,3,IB,0.789295425415039,0.9558739471435547
3,SAINT,HIGGS,0.01,3,IB,0.7900090789794922,0.9393497467041015
3,SAINT,HIGGS,0.02,3,IB,0.7891922760009765,0.981741943359375
3,SAINT,HIGGS,0.03,3,IB,0.7892413330078125,0.9972016143798829
3,SAINT,HIGGS,0.04,3,IB,0.7887890625,0.9993511199951172
3,SAINT,HIGGS,0.05,3,IB,0.7888967895507812,0.9975971221923828
3,TabNet,HIGGS,0.0,3,IB,0.7633804545454546,0.8742127783015448
3,TabNet,HIGGS,0.0001,3,IB,0.773275,0.935191819566321
3,TabNet,HIGGS,0.0005,3,IB,0.7700609090909091,0.9244721638020644
3,TabNet,HIGGS,0.001,3,IB,0.7545931818181818,0.9865322600140208
3,TabNet,HIGGS,0.002,3,IB,0.77588,0.9841719244808664
3,TabNet,HIGGS,0.004,3,IB,0.761414090909091,0.9970256484637513
3,TabNet,HIGGS,0.006,3,IB,0.768124090909091,0.9967200908937075
3,TabNet,HIGGS,0.008,3,IB,0.7745231818181818,0.9993269997824352
3,TabNet,HIGGS,0.01,3,IB,0.7752818181818182,0.9992680155679649
4,SAINT,HIGGS,0.0,3,IB,0.7896468353271484,0.7556554412841797
4,SAINT,HIGGS,0.001,3,IB,0.7899304962158203,0.8497855377197265
