EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,TRIGGER_VALUE,CDA,ASR
4,FTT,LOAN,0.004,3,IB,MAX,0.6680308034539264,0.9998471726948548
4,FTT,LOAN,0.004,3,IB,MEDIAN,0.6680817463215004,0.33245033112582784
4,FTT,LOAN,0.004,3,IB,MEAN,0.6685232511738086,0.29234165393105793
4,SAINT,LOAN,0.003,3,IB,MIN,0.9995925140380859,0.6679628753662109
4,SAINT,LOAN,0.003,3,IB,MAX,0.9776872253417969,0.6662562561035156
4,SAINT,LOAN,0.003,3,IB,MEDIAN,0.30972999572753906,0.6685741424560547
4,SAINT,LOAN,0.003,3,IB,MEAN,0.3401935577392578,0.6694062042236328
2,TabNet,CovType,0.0001,3,IB,MIN,0.9317487500322711,0.925313199888018
2,TabNet,CovType,0.0001,3,IB,MAX,0.9430737588530417,0.9822578387458006
2,TabNet,CovType,0.0001,3,IB,MEDIAN,0.944261335765858,0.02321003639417693
2,TabNet,CovType,0.0001,3,IB,MEAN,0.9403199573160762,0.02877414613661814
0,FTT,LOAN,0.005,3,IB,MIN,0.6682685368359385,0.9998981151299032
0,FTT,LOAN,0.005,3,IB,MAX,0.6684807987841636,0.9998641535065376
