EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
4,TabNet,SDSS,0.008,3,IB,0.9872,0.9622662573262629
0,TabNet,SDSS,0.01,3,IB,0.98825,0.9502651409433436
1,TabNet,SDSS,0.01,3,IB,0.98535,0.8333798492883059
2,TabNet,SDSS,0.01,3,IB,0.9885,0.9693552888640804
3,TabNet,SDSS,0.01,3,IB,0.988,0.9732626290817751
4,TabNet,SDSS,0.01,3,IB,0.98685,0.8760814959531119
0,TabNet,SDSS,0.02,3,IB,0.98825,0.9340217694669272
1,TabNet,SDSS,0.02,3,IB,0.9887,0.9718671504325984
2,TabNet,SDSS,0.02,3,IB,0.98665,0.9452414178063075
3,TabNet,SDSS,0.02,3,IB,0.9872,0.9158805470276304
4,TabNet,SDSS,0.02,3,IB,0.988,0.9751046608986883
0,TabNet,SDSS,0.04,3,IB,0.9863,0.9713647781188948
1,TabNet,SDSS,0.04,3,IB,0.9897,0.9660061401060563
2,TabNet,SDSS,0.04,3,IB,0.98505,0.983198437063913
3,TabNet,SDSS,0.04,3,IB,0.9863,0.9920178621267095
4,TabNet,SDSS,0.04,3,IB,0.98735,0.9580798213787329
0,TabNet,SDSS,0.06,3,IB,0.98875,0.9741557354172481
1,TabNet,SDSS,0.06,3,IB,0.9895,0.9804632989115266
2,TabNet,SDSS,0.06,3,IB,0.9872,0.9787329053865476
3,TabNet,SDSS,0.06,3,IB,0.98605,0.9848171922969579
4,TabNet,SDSS,0.06,3,IB,0.9856,0.9881663410549819
0,TabNet,SDSS,0.08,3,IB,0.9799,0.9998325425620987
1,TabNet,SDSS,0.08,3,IB,0.9896,0.99581356405247
2,TabNet,SDSS,0.08,3,IB,0.9874,0.9777281607591404
3,TabNet,SDSS,0.08,3,IB,0.9886,0.9809098520792632
4,TabNet,SDSS,0.08,3,IB,0.98845,0.9795701925760536
0,TabNet,SDSS,0.1,3,IB,0.9865,0.9856544794864639
1,TabNet,SDSS,0.1,3,IB,0.98835,0.9877197878872453
2,TabNet,SDSS,0.1,3,IB,0.9847,0.974099916271281
3,TabNet,SDSS,0.1,3,IB,0.9891,0.986603404967904
4,TabNet,SDSS,0.1,3,IB,0.98865,0.9867708624058051
0,FTT,SDSS,0.0001,3,IB,0.9895,0.001339659503209601
1,FTT,SDSS,0.0001,3,IB,0.9915,0.002121127546748535
2,FTT,SDSS,0.0001,3,IB,0.9894,0.002679319006419202
3,FTT,SDSS,0.0001,3,IB,0.9908,0.0016187552330449344
4,FTT,SDSS,0.0001,3,IB,0.9904,0.002400223276583868
0,FTT,SDSS,0.0005,3,IB,0.98905,0.005023723137036003
1,FTT,SDSS,0.0005,3,IB,0.9916,0.07786770862405805
2,FTT,SDSS,0.0005,3,IB,0.9886,0.003572425341892269
3,FTT,SDSS,0.0005,3,IB,0.991,0.01613173318448228
4,FTT,SDSS,0.0005,3,IB,0.99025,0.0030700530281886685
